STN,YYYYMMDD,RD,SX,# STN,DDVEC,FHVEC,FG,FHX,FHXH,FHN,FHNH,FXX,FXXH,TG,TN,TNH,TX,TXH,T10N,T10NH,SQ,SP,Q,DR,RH,RHX,RHXH,PG,PX,PXH,PN,PNH,VVN,VVNH,VVX,VVXH,NG,UG,UX,UXH,UN,UNH,EV24,ALFANUMERIEKEWAARDE,Bebouwd gebied,Dikke eerdgronden,Ingewikkelde samenstelling,Kalkloze zandgronden,Moerige gronden,Podzolgronden,Rivierkleigronden,Veengronden,Water
550,2023-05-02,    0,    0,260,360,30,33,50,8,20,20,   90,    2,92,33,24,128,14,2,   24,88,59,2188,0,-1,-1,    1,10265,10298,   24,10205,    1,66,    1,   83,    9,    5,65,89,24,46,14,31,36.85,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-03,    0,    0,260,56,29,31,50,8,10,1,   90,   14,93,6,4,156,16,-20,    6,130,87,2564,0,0,0,    1,10275,10302,    6,10239,   24,62,    5,   83,    8,    7,64,97,5,42,17,37,42.44,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-04,    0,    0,260,91,36,39,60,15,10,24,  100,   13,149,59,5,221,16,45,    6,121,80,2356,0,0,0,    1,10180,10234,    1,10138,   22,75,    1,   83,   18,    8,56,79,4,37,12,39,35.17,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-05,    0,    0,260,211,12,20,30,4,10,12,   80,   10,138,99,23,188,9,67,   24,67,44,1134,46,106,34,   12,10162,10172,   12,10142,    1,9,   23,   80,    1,    6,85,99,23,66,9,18,37.2,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-06,  110,    0,260,169,14,19,40,18,10,5,  110,   18,148,88,4,206,15,55,    6,46,30,1803,10,4,3,   18,10162,10170,    8,10155,   16,1,    2,   83,   16,    7,83,98,2,54,14,30,34.44,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-07,   17,    0,260,77,11,18,40,16,0,21,   80,   15,152,109,24,212,13,86,   24,41,27,1514,25,166,153,   16,10179,10207,   23,10159,    3,1,   23,   82,   14,    7,89,99,23,61,14,25,33.19,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-08,  123,    0,260,235,10,16,30,13,10,1,   60,   16,148,92,4,201,15,71,    6,19,12,1273,0,0,0,    1,10202,10213,    7,10175,   24,1,    1,   61,   14,    7,87,99,1,70,15,21,23.96,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-09,   14,    0,260,187,20,25,40,10,10,2,   80,   11,137,123,24,149,14,112,   24,0,0,499,144,136,23,   14,10113,10170,    1,10081,   18,18,   24,   65,   18,    8,94,98,24,90,6,8,25.99,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-10,  136,    0,260,274,16,18,30,4,10,10,   70,   13,130,114,23,159,12,107,   24,19,12,785,22,95,76,   13,10115,10143,   24,10081,    1,16,    4,   75,   11,    8,91,98,1,74,12,12,24.35,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-11,   25,    0,260,8,10,16,30,12,0,3,   70,   12,132,100,4,165,11,84,    6,10,6,889,11,15,12,   13,10155,10171,   22,10141,    4,5,    3,   75,   11,    8,88,98,3,68,10,14,23.2,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-12,   41,    0,260,30,34,37,50,10,10,20,  150,   17,155,113,5,220,16,94,   24,42,27,1753,32,34,15,   17,10185,10215,   23,10160,    4,37,    5,   83,   13,    7,79,97,5,49,16,29,37.45,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-13,   13,    0,260,8,34,36,50,14,20,2,  100,   17,164,108,4,222,14,87,    6,140,90,2557,0,0,0,    1,10212,10220,    7,10201,   17,69,   24,   83,   19,    1,67,90,4,46,15,43,30.98,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-14,    0,    0,260,335,27,29,40,9,20,1,   80,   17,146,105,4,200,15,89,    6,113,72,2276,0,0,0,    1,10179,10199,    1,10158,   24,57,    4,   82,   15,    8,78,94,3,52,15,37,29.0,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-15,    0,    0,260,311,32,33,50,18,20,1,  110,   20,113,85,24,150,13,63,    6,18,11,966,0,-1,-1,    1,10161,10196,   24,10150,    4,13,    3,   75,   13,    8,84,97,3,76,12,15,18.46,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-16,    0,    0,260,313,31,32,50,15,10,5,   90,    9,107,56,5,152,15,31,    6,100,64,1952,0,-1,-1,    1,10223,10250,   24,10197,    1,65,   24,   83,   11,    3,70,92,24,48,15,29,26.25,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-17,    0,    0,260,358,26,30,50,12,10,1,   90,   12,105,47,24,142,15,20,   24,141,89,2774,0,0,0,    1,10277,10290,   23,10249,    2,65,    1,   83,   19,    2,65,94,1,45,12,41,30.78,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-18,    0,    0,260,41,30,31,40,8,10,2,   90,   15,102,35,2,155,17,14,    6,107,68,2430,0,0,0,    1,10284,10299,    8,10267,   17,65,    2,   83,   18,    8,64,91,2,45,16,36,34.31,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-19,    0,    0,260,38,31,34,40,2,20,5,  100,   15,138,66,4,192,15,52,    6,124,78,2563,0,0,0,    1,10258,10276,    1,10240,   17,65,    4,   83,   18,    5,62,92,4,39,14,41,36.11,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-20,    0,    0,260,47,45,46,80,11,30,21,  140,   11,159,104,4,202,14,92,    6,87,55,2165,0,0,0,    1,10223,10253,    1,10196,   24,75,    1,   83,   13,    6,58,79,4,42,11,36,38.25,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-21,    0,    0,260,9,35,38,60,11,20,21,  100,   10,169,140,24,214,15,133,   24,84,53,2196,0,0,0,    1,10174,10193,    1,10160,   23,57,   24,   81,   12,    6,73,94,24,61,11,38,43.45,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-22,    0,    0,260,331,29,31,50,14,10,4,  100,   15,180,121,4,243,13,100,    6,121,76,2572,0,-1,-1,    1,10160,10194,   24,10143,    4,13,    4,   83,   17,    3,78,96,4,58,14,45,34.29,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-23,    0,    0,260,350,43,44,70,10,10,24,  130,   10,124,68,24,155,13,41,   24,67,42,1770,0,0,0,    1,10233,10253,   20,10197,    1,60,    1,   82,   16,    5,70,91,24,49,16,28,37.17,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-24,    0,    0,260,354,24,27,40,8,10,1,   80,   10,116,44,4,163,14,4,    6,89,55,1951,0,0,0,    1,10249,10263,   23,10244,    4,58,    3,   83,   15,    4,72,97,3,51,13,30,36.99,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-25,    0,    0,260,23,32,33,50,12,10,1,  100,   19,120,49,4,172,15,18,    6,96,60,2085,0,0,0,    1,10286,10300,   24,10265,    1,56,    1,   81,   10,    3,73,98,1,52,15,32,37.87,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-26,    0,    0,260,34,41,43,60,9,20,2,  110,    7,124,65,4,182,15,42,    6,145,90,2887,0,0,0,    1,10307,10316,    7,10301,   17,63,    4,   82,   15,    0,65,87,4,43,15,45,32.31,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-27,    0,    0,260,48,27,30,50,7,20,4,   80,    7,147,60,4,221,16,31,    6,145,89,2886,0,0,0,    1,10255,10300,    2,10218,   23,63,   24,   81,   13,    1,67,90,4,38,15,47,44.38,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-28,    0,    0,260,14,40,41,70,17,10,3,  130,   17,157,105,24,218,13,73,    6,112,69,2575,0,0,0,    1,10222,10245,   24,10213,    1,62,    1,   81,   14,    4,70,92,2,42,15,43,38.97,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-29,    0,    0,260,21,46,47,60,8,30,2,  120,   13,128,87,4,177,15,75,    6,145,89,2744,0,0,0,    1,10263,10277,   24,10248,    1,70,    3,   82,   18,    6,64,82,3,49,12,43,40.74,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-30,    0,    0,260,28,36,37,50,6,10,3,  100,   12,127,73,3,162,12,39,    6,67,41,2014,0,0,0,    1,10276,10286,    7,10266,   22,70,    2,   81,   10,    6,72,89,3,59,10,32,34.69,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-05-31,    0,    0,260,23,41,42,60,16,30,1,  110,   17,154,92,4,224,13,82,    6,152,93,2945,0,0,0,    1,10253,10271,    2,10233,   18,65,    2,   82,    9,    3,73,94,3,50,12,49,28.46,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-01,    0,    0,260,15,43,44,50,8,30,23,  100,    3,125,100,4,165,12,96,    6,35,21,1788,0,0,0,    1,10234,10244,    1,10222,   19,70,    1,   82,   10,    8,73,85,1,64,10,28,30.61,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-02,    0,    0,260,21,33,34,40,1,30,2,   90,   16,139,104,4,186,15,100,    6,41,25,1621,0,0,0,    1,10222,10230,    8,10212,   19,70,   14,   83,   17,    6,67,82,24,51,17,26,28.77,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-03,    0,    0,260,47,38,39,50,10,20,2,  120,   15,166,97,4,219,15,67,    6,152,92,3004,0,0,0,    1,10221,10228,    8,10210,   17,70,    1,   83,    6,    1,49,86,2,25,14,51,37.72,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-04,    0,    0,260,24,38,39,50,14,20,4,  100,   17,159,99,4,218,14,81,    6,152,92,2908,0,0,0,    1,10229,10238,   24,10221,   17,70,   24,   83,   16,    1,60,83,24,39,11,49,35.22,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-05,    0,    0,260,16,38,39,50,7,20,4,   90,    7,145,93,4,200,15,82,    6,146,88,2865,0,0,0,    1,10224,10238,    1,10211,   17,70,    1,   82,   15,    1,72,89,3,53,15,47,31.42,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-06,    0,    0,260,12,39,40,50,14,30,1,   90,   14,157,99,3,219,15,90,    6,152,92,2975,0,0,0,    1,10214,10220,    1,10204,   16,70,    1,   81,    9,    3,71,87,3,56,13,50,30.75,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-07,    0,    0,260,19,33,34,50,17,30,1,   90,    6,159,102,4,224,14,94,    6,112,68,2664,0,0,0,    1,10208,10220,    8,10194,   17,70,    1,   82,   17,    5,71,88,4,49,16,45,34.64,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-08,    0,    0,260,30,40,41,60,17,30,1,  110,   17,178,107,4,247,15,102,    6,125,75,2702,0,0,0,    1,10173,10196,    1,10150,   18,62,    3,   83,   19,    2,66,90,4,47,12,47,28.8,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-09,    0,    0,260,71,35,38,50,13,30,1,  100,   14,218,124,4,291,16,117,    6,145,87,2723,0,0,0,    1,10146,10158,    1,10127,   17,73,   10,   83,   14,    1,54,79,2,32,15,51,34.95,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-10,    0,    0,260,68,34,35,50,11,20,23,  100,   13,236,171,24,298,15,133,   24,153,92,2910,0,0,0,    1,10154,10163,    8,10141,   17,80,    9,   83,    1,    0,44,63,24,27,18,56,35.13,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-11,    0,    0,260,112,33,35,50,12,20,1,  130,   12,245,152,4,303,16,116,    6,153,92,2942,0,0,0,    1,10153,10160,    7,10142,   17,75,    1,   83,   15,    1,48,79,3,31,16,58,36.51,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-12,    0,    0,260,79,34,36,60,10,20,2,  120,   11,243,159,4,299,15,110,    6,140,84,2860,0,0,0,    1,10152,10164,    6,10135,   17,80,    7,   83,    1,    5,37,60,3,18,13,56,22.21,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-13,    0,    0,260,60,41,43,80,10,20,3,  130,    9,224,146,4,275,15,98,    6,153,92,3004,0,0,0,    1,10144,10156,   24,10129,   17,80,    8,   83,    1,    0,39,58,4,25,17,57,22.61,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-14,    0,    0,260,74,39,40,70,11,20,4,  120,   11,203,135,24,254,15,96,   24,153,92,3035,0,0,0,    1,10175,10194,   24,10156,    1,75,   23,   83,    1,    0,46,78,23,29,14,56,19.16,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-15,    0,    0,260,18,23,24,40,14,0,24,   80,   14,200,109,4,261,14,75,    6,142,85,2690,0,0,0,    1,10196,10203,    8,10189,   16,65,    4,   83,   18,    1,56,92,4,31,14,49,19.06,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-16,    0,    0,260,348,19,22,50,16,0,1,   90,   15,191,103,4,265,14,67,    6,153,91,2964,0,0,0,    1,10187,10198,    7,10173,   24,65,    1,   83,   11,    0,56,95,2,25,13,53,23.08,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-17,    0,    0,260,347,12,16,30,11,0,3,   50,   10,205,87,4,276,14,48,    6,137,82,2831,0,0,0,    1,10153,10170,    1,10135,   24,60,    2,   83,   17,    5,52,97,3,20,14,52,32.03,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-18,    0,    0,260,109,23,26,40,22,20,2,   80,   22,219,152,3,251,10,115,    6,13,8,1166,0,-1,-1,    1,10114,10134,    8,10074,   23,70,    3,   83,    1,    8,55,84,3,43,9,22,35.76,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-19,    0,    0,260,227,24,40,60,2,20,19,  130,    6,213,187,6,257,16,184,   24,84,50,2229,0,0,0,    1,10118,10133,   12,10078,    1,65,    9,   83,    1,    7,64,83,4,43,16,42,28.27,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-20,    0,    0,260,139,16,31,50,16,10,19,  130,   16,221,186,24,296,14,179,    6,52,31,1920,55,70,26,   17,10106,10123,    1,10079,   15,50,   23,   83,    1,    8,71,96,23,46,14,36,36.29,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-21,   74,    0,260,241,22,28,50,13,10,21,  100,   13,208,149,24,257,13,121,   24,135,81,2708,0,0,0,    1,10167,10197,   24,10123,    1,31,    4,   83,   15,    5,73,97,24,48,13,50,32.04,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-22,    0,    0,260,2,22,25,40,9,10,1,   70,    9,189,130,4,242,10,93,    6,38,23,1086,56,37,9,   14,10175,10194,    1,10158,   16,50,    3,   82,   10,    7,82,98,4,56,10,19,33.13,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-23,   43,    0,260,316,20,23,30,1,10,20,   70,   11,202,148,2,256,15,120,   24,130,78,2811,0,0,0,    1,10231,10246,   23,10192,    1,31,    5,   83,   15,    4,70,95,4,42,15,51,34.02,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
550,2023-06-24,    0,    0,260,245,10,19,30,9,10,1,   60,   12,213,127,4,283,15,89,    6,143,85,2870,0,0,0,    1,10231,10245,    1,10207,   24,9,    3,   83,   13,    1,68,99,3,41,15,53,42.06,0.3055277752962332,0.0143870785051839,0.0183725807938201,0.0016313493159167,0.0438638304778343,0.0442863142715765,0.279725016693976,0.2116852842611306,0.0805207703843284
