STN,YYYYMMDD,RD,SX,# STN,DDVEC,FHVEC,FG,FHX,FHXH,FHN,FHNH,FXX,FXXH,TG,TN,TNH,TX,TXH,T10N,T10NH,SQ,SP,Q,DR,RH,RHX,RHXH,PG,PX,PXH,PN,PNH,VVN,VVNH,VVX,VVXH,NG,UG,UX,UXH,UN,UNH,EV24,ALFANUMERIEKEWAARDE,Bebouwd gebied,Ingewikkelde samenstelling,Kalkhoudende zandgronden,Kalkloze zandgronden,Moerige gronden,Podzolgronden,Rivierkleigronden,Veengronden,Water,Zeekleigronden
563,2023-03-31,   37,    0,240,189,62,65,90,11,40,1,150,14,105,89,24,125,10,   89,   24,1,1,509,  146,134,14,11,9920,10009,1,9884,20,   27,   24,   70,    9,    8,93,98,20,87,9,8,46.65,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-01,   83,    0,240,356,43,55,70,19,40,3,120,20,93,64,24,119,13,   62,   24,0,0,503,   61,37,7,12,10003,10126,24,9898,1,   21,    1,   70,   20,    8,93,98,1,87,23,7,43.32,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-02,   30,    0,240,44,68,68,90,10,40,24,140,9,61,26,8,97,15,   27,   24,94,72,1918,    0,0,0,1,10239,10308,24,10136,1,   70,    1,   83,   18,    3,72,87,4,57,14,25,44.21,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-03,    1,    0,240,73,48,49,70,11,20,21,130,12,57,13,5,102,14,  -10,   24,120,92,2096,    0,0,0,1,10315,10334,9,10306,16,   70,    4,   83,   16,    2,59,85,5,38,13,27,36.36,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-04,    1,    0,240,55,23,25,30,1,10,6,90,20,56,-4,6,99,14,  -46,    6,117,89,1949,    0,0,0,1,10284,10304,7,10256,24,   70,    3,   83,   18,    5,61,82,4,39,13,25,32.07,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-05,    0,    0,240,148,4,19,40,18,0,7,70,18,63,6,6,118,16,  -33,    6,121,92,1952,    0,0,0,1,10218,10251,1,10180,24,   61,   22,   81,    9,    5,64,85,6,39,14,26,34.64,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-06,    0,    0,240,170,37,52,80,12,30,6,120,13,74,48,2,92,20,   28,    6,0,0,525,   92,59,11,16,10143,10174,1,10123,17,   50,   16,   82,    3,    8,84,98,18,63,3,7,38.82,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-07,   53,    0,240,307,38,40,50,3,20,21,90,3,85,75,24,96,11,   66,   24,0,0,384,    0,-1,-1,1,10184,10228,24,10146,1,   45,   21,   75,   10,    8,90,96,21,80,10,5,36.65,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-08,    0,    0,240,50,27,28,50,13,10,1,90,13,86,22,6,132,14,    6,    6,105,78,1909,    0,0,0,1,10255,10266,20,10228,1,    0,    3,   81,   12,    3,80,99,1,50,16,27,34.51,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-09,    0,    0,240,125,31,33,40,3,20,5,80,13,107,81,1,151,16,   73,   24,43,32,1074,    0,0,0,1,10236,10258,1,10203,24,   58,    4,   80,   18,    7,74,90,1,54,16,16,39.9,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-10,    0,    0,240,183,61,71,90,12,40,6,220,22,105,79,24,142,12,   64,   24,1,1,628,   46,115,47,22,10124,10196,1,10067,21,   57,   15,   81,   12,    8,77,94,16,60,12,9,35.77,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-11,   90,    0,240,242,72,83,120,9,30,20,170,8,98,72,5,127,16,   65,    6,115,84,2075,   20,8,4,23,10097,10129,13,10037,24,   63,   23,   83,   17,    5,69,93,23,49,16,30,30.32,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-12,   72,    0,240,196,65,77,100,16,50,7,180,23,94,62,23,127,12,   55,   24,67,49,1541,   74,73,21,5,9965,10017,1,9919,24,   57,    5,   83,   18,    7,73,97,5,51,15,22,49.34,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-13,   51,    0,240,233,70,76,120,10,30,23,180,8,82,37,24,118,16,   11,   24,63,46,1373,   12,17,11,2,10011,10080,24,9920,1,   62,    8,   80,   13,    5,75,93,3,52,17,19,31.72,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-14,    0,    0,240,135,33,41,60,10,20,21,100,10,94,32,5,148,15,   12,    6,104,75,1906,    3,3,2,19,10081,10091,6,10069,16,   65,    3,   82,   13,    4,69,92,3,46,14,27,39.31,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-15,    0,    0,240,15,51,60,80,15,40,2,140,15,93,62,4,135,13,   44,    6,110,79,1954,    5,1,1,24,10164,10229,24,10088,1,   47,   24,   81,   11,    5,75,96,24,62,13,28,37.28,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-16,    4,    0,240,350,41,42,60,4,30,12,100,8,86,72,24,106,14,   72,   24,0,0,374,    5,1,1,1,10252,10269,20,10227,1,   24,   24,   65,   16,    8,92,98,23,85,16,5,46.91,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-17,    0,    0,240,29,41,42,50,10,30,1,100,13,99,71,2,149,15,   67,   24,79,56,1729,    0,0,0,1,10277,10287,10,10267,2,   21,    1,   76,   15,    4,84,98,1,63,14,25,27.75,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-18,    0,    0,240,62,64,65,80,9,50,3,130,10,99,65,4,141,16,   53,    6,40,28,1199,    0,-1,-1,1,10277,10284,7,10267,17,   69,    8,   83,    1,    5,69,79,7,58,16,18,36.47,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-19,    0,    0,240,55,76,78,100,12,50,1,160,17,106,79,24,143,14,   63,   24,129,91,2392,    0,0,0,1,10264,10282,7,10244,18,   70,    2,   83,   15,    2,58,82,2,37,14,36,32.8,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-20,   13,    0,240,50,61,63,90,8,30,2,140,8,89,64,2,122,16,   35,    6,40,28,1222,    9,10,10,9,10195,10241,1,10162,24,   64,    8,   83,   19,    7,71,86,9,54,18,17,40.35,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-21,   59,    0,240,85,36,40,60,13,20,17,100,12,110,71,24,159,15,   51,   24,43,30,1303,   45,50,18,4,10120,10157,1,10081,21,   50,    3,   71,   16,    7,85,98,4,68,16,20,39.08,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-22,   20,    0,240,228,4,23,40,12,10,4,80,12,88,44,4,148,10,   19,    6,35,24,907,   29,35,27,13,10070,10082,1,10055,10,   23,    5,   80,   10,    7,90,99,5,68,10,13,44.18,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-23,   50,    0,240,163,35,46,70,11,30,1,120,14,114,69,1,164,13,   58,    6,44,31,1298,   62,113,47,24,10022,10064,1,9969,23,   24,    1,   80,   12,    8,88,98,1,64,13,20,50.74,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-24,  250,    0,240,287,67,72,110,14,20,23,150,13,84,49,24,108,12,   36,   24,44,30,1147,   79,129,36,1,10056,10110,24,9981,1,   56,    5,   75,    9,    8,84,98,1,69,15,16,37.12,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-25,   28,    0,240,322,44,45,80,15,10,21,150,11,65,32,24,102,13,    2,   24,91,63,1850,    1,1,1,19,10161,10195,23,10111,1,   62,   19,   82,   14,    6,72,85,24,54,16,25,41.33,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-26,    2,    0,240,325,17,24,50,16,10,1,90,16,61,15,3,106,14,  -19,    6,47,32,1286,    0,-1,-1,1,10198,10213,24,10190,4,   70,    1,   82,   11,    6,72,90,3,50,13,17,30.67,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-27,    0,    0,240,102,27,30,50,22,10,1,80,13,85,8,2,129,16,  -28,    6,109,74,2089,    0,0,0,1,10191,10214,8,10141,24,   65,    1,   83,   19,    7,63,96,2,45,12,29,34.43,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-28,   10,    0,240,280,12,51,70,13,30,7,110,14,101,75,6,132,12,   68,    6,1,1,557,   14,8,6,6,10114,10152,24,10095,10,   24,   10,   83,    1,    8,86,98,10,57,2,8,39.75,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-29,    7,    0,240,359,34,37,60,17,20,23,100,16,113,67,24,160,15,   29,   24,124,84,2405,    0,0,0,1,10205,10239,24,10157,1,   60,    1,   82,   18,    3,72,92,24,49,16,36,39.75,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-04-30,    0,    0,240,83,22,25,40,16,10,1,80,19,118,50,5,175,16,   13,    6,138,93,2495,    0,0,0,1,10221,10244,7,10184,24,   64,    4,   82,   16,    7,76,97,1,56,14,38,46.57,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-01,    0,    0,240,313,23,33,60,16,10,4,100,24,117,80,4,167,15,   41,    6,51,34,1426,    9,4,4,12,10169,10204,24,10152,8,   56,   19,   81,   10,    7,78,94,22,60,9,22,34.17,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-02,    1,    0,240,360,39,41,60,1,10,24,100,1,91,57,24,127,13,   18,   24,70,47,2012,    0,0,0,1,10268,10299,24,10211,1,   70,    1,   83,   15,    6,66,87,1,51,13,29,47.45,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-03,    0,    0,240,59,43,45,70,22,10,1,100,14,96,36,3,137,15,    2,    6,121,81,2571,    0,0,0,1,10278,10301,5,10242,24,   70,    1,   82,    7,    8,68,89,1,53,15,37,43.53,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-04,    0,    0,240,75,41,47,60,12,20,24,100,15,145,64,5,219,16,   54,    6,107,71,2396,    0,0,0,1,10182,10238,1,10138,22,   70,    2,   83,   21,    8,61,85,4,37,15,39,40.21,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-05,    0,    0,240,213,22,33,50,1,20,18,90,1,142,110,23,173,8,   86,   24,52,34,1112,   19,107,91,14,10159,10167,10,10139,1,   57,   13,   80,    8,    6,83,96,13,66,9,18,41.94,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-06,  100,    0,240,136,7,21,40,16,10,4,70,16,151,87,5,208,15,   62,    6,63,41,1751,   26,34,30,20,10161,10167,8,10156,15,   23,    5,   82,   15,    8,83,98,3,53,14,29,42.45,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-07,   54,    0,240,109,15,21,40,8,10,5,70,14,158,116,24,198,13,   89,   24,36,24,1343,    8,10,10,15,10179,10206,24,10158,2,   29,    1,   75,    9,    7,88,98,1,71,13,23,45.61,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-08,  206,    0,240,243,13,21,50,15,0,4,70,15,146,102,2,190,13,   87,    6,26,17,1321,    0,0,0,1,10202,10214,10,10173,24,    1,    2,   69,   20,    8,89,99,2,76,13,22,38.19,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-09,   22,    0,240,195,35,44,60,10,20,24,90,10,137,115,24,151,14,  107,   24,0,0,455,  116,163,31,13,10109,10167,1,10079,24,   42,   24,   65,   16,    8,95,97,23,91,2,7,48.14,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-10,  130,    0,240,281,29,30,40,4,20,1,60,4,127,104,1,151,15,   95,    6,29,19,1178,    0,0,0,1,10116,10145,24,10080,1,   22,    1,   70,    8,    8,91,98,1,82,10,18,42.42,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-11,   13,    0,240,20,22,26,40,20,10,2,90,20,137,111,1,168,13,  111,    6,12,8,1061,    9,29,24,19,10157,10178,23,10142,1,   39,    2,   75,   14,    8,88,98,5,75,17,17,29.06,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-12,  105,    0,240,34,47,49,60,9,40,1,100,15,160,112,3,215,17,  111,    6,52,33,1923,   25,27,21,3,10191,10221,23,10167,4,   49,    5,   82,   16,    7,78,98,3,51,17,32,51.0,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-13,    0,    0,240,22,47,48,60,8,30,1,100,8,161,118,24,213,15,  106,    6,145,93,2686,    0,0,0,1,10218,10225,7,10209,18,   66,   24,   80,    7,    1,68,84,24,53,13,45,42.38,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-14,    0,    0,240,338,33,36,70,15,20,2,90,14,134,86,24,200,14,   66,   24,105,67,2319,    0,0,0,1,10183,10205,1,10161,24,   57,   24,   81,   12,    8,83,97,24,60,13,37,36.84,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-15,    0,    0,240,320,45,48,80,17,20,1,130,17,104,65,24,145,11,   46,    6,5,3,757,    6,3,2,15,10165,10201,24,10150,7,   48,    4,   71,   20,    7,89,98,1,80,20,11,21.81,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-16,    0,    0,240,310,48,49,70,7,20,2,110,7,103,52,2,150,14,   23,    6,112,71,2267,    0,0,0,1,10226,10252,24,10201,1,   65,   22,   81,   13,    3,76,92,24,52,13,33,33.2,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-17,    0,    0,240,360,34,38,60,16,20,1,100,15,108,58,24,149,14,   35,   24,133,84,2709,    0,0,0,1,10280,10292,20,10251,1,   65,    1,   83,   20,    5,67,91,1,52,11,40,40.23,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-18,    0,    0,240,55,34,37,50,9,10,1,80,9,105,51,4,150,16,   26,    6,91,57,2261,    0,0,0,1,10288,10303,8,10272,18,   70,    1,   82,   18,    7,68,85,24,51,15,34,39.4,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-19,    0,    0,240,40,41,42,60,15,10,4,100,15,136,66,4,182,15,   22,    6,139,87,2795,    0,0,0,1,10264,10279,1,10247,17,   65,    2,   81,    9,    5,67,96,3,43,15,45,43.37,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-20,    0,    0,240,40,55,55,80,11,30,21,140,18,154,110,3,199,14,   99,    6,111,70,2539,    0,0,0,1,10229,10259,1,10202,24,   70,    2,   81,    9,    4,69,85,23,47,14,42,44.32,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-21,    0,    0,240,16,41,43,60,8,20,23,100,9,163,121,24,202,13,  112,   24,88,55,2339,    0,0,0,1,10180,10197,1,10161,24,   58,   24,   81,   13,    6,77,97,24,62,15,40,48.93,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2023-05-22,    0,    0,240,330,40,43,80,15,10,6,110,17,168,116,4,234,14,  103,    6,113,70,2539,    0,0,0,1,10165,10199,24,10147,3,   56,    2,   83,   16,    4,82,97,1,62,12,44,42.43,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
